Species,Lat.mean,T.binary
Kirkia_acuminata,-20.2853195018644,1
Kingiodendron_pinnatum,14.8916665,1
Kingiodendron_novoguineense,-5.97505835,1
Kiggelaria_africana,-29.7030388303213,0
Kielmeyera_rosea,-17.7244475441577,1
Kielmeyera_petiolaris,-15.7338836074908,1
Kielmeyera_lathrophyton,-13.4094645932432,1
Khaya_senegalensis,8.67015542331288,1
Khaya_nyasica,9.50363533333333,1
Khaya_ivorensis,5.07649775373134,1
Khaya_grandifoliola,7.3493824027027,1
Khaya_anthotheca,-5.33779280345912,1
Kerria_japonica,50.9538328735888,0
Kernera_saxatilis,45.9045124742647,0
Keraudrenia_hermanniifolia,-28.3420722052941,0
Kennedia_rubicunda,-33.2365476505187,0
Kennedia_nigricans,-34.4715560520833,0
Kelseya_uniflora,44.9942767653389,0
Kelleronia_revoilii,15.8808568333333,1
Kelleria_dieffenbachii,-42.7979731393217,0
Kedrostis_nana,-23.8390093272727,0
Kedrostis_foetidissima,-9.98769491588785,1
Kedrostis_africana,-29.4411391142857,0
Kebirita_roudairei,24.8374945,0
Keayodendron_bridelioides,4.11014815,1
Kearnemalvastrum_lacteum,19.080199654681,1
Kayea_oblongifolia,1.950292,1
Kayea_kunstleri,6.104172,1
Kayea_hexapetala,3.4916665,1
Kayea_elmeri,4.11734,1
Karwinskia_humboldtiana,22.3183799624407,1
Karwinskia_calderonii,13.7510404129965,1
Kania_eugenioides,-6.22856962916625,1
Kandelia_obovata,24.1859026705882,0
Kandelia_candel,20.4727828153846,1
Kanaloa_kahoolawensis,34.58585,0
Kallstroemia_parviflora,31.0276009806919,0
Kallstroemia_maxima,14.3505041298558,1
Kageneckia_oblonga,-33.5685462275449,0
Kageneckia_angustifolia,-33.5871361285714,0
Jumelleanthus_perrieri,-13.84418,1
Julbernardia_pellegriniana,0.0763298507462686,1
Julbernardia_globiflora,-7.81335847619048,1
Julbernardia_brieyi,-0.976038437908497,1
Juglans_venezuelensis,8.20527675,1
Juglans_steyermarkii,15.5312263529412,1
Juglans_regia,50.1382256855468,0
Juglans_olanchana,15.6923795495151,1
Juglans_nigra,39.3610811006349,0
Juglans_neotropica,0.783785763729246,1
Juglans_mollis,22.510660939822,1
Juglans_microcarpa,31.3715274775343,0
Juglans_mandshurica,41.3665299631372,0
Juglans_major,31.8585795542802,0
Juglans_jamaicensis,19.72818475,1
Juglans_hirsuta,24.82249190784,0
Juglans_hindsii,36.8032041385704,0
Juglans_cinerea,42.5129036915654,0
Juglans_cathayensis,27.5897504421053,0
Juglans_californica,34.1121018206322,0
Juglans_boliviana,-15.1685564736842,1
Juglans_australis,-20.6104021129032,1
Juglans_ailanthifolia,38.2113708082741,0
Jubelina_wilburii,8.90509732653061,1
Jubelina_uleana,-2.86462334482759,1
Jubelina_rosea,4.0824295,1
Jubelina_riparia,1.12139971428571,1
Jenmaniella_fimbriata,0.0693983333333334,1
Jenmaniella_ceratophylla,-0.438537428571428,1
Jatropha_podagrica,9.32396766189478,1
Jatropha_multifida,4.75096925233847,1
Jatropha_latifolia,-25.2111021315789,0
Jatropha_integerrima,14.2929172893401,1
Jatropha_gossypiifolia,-0.60106192373919,1
Jatropha_glandulifera,6.060776625,1
Jatropha_curcas,6.00047440217844,1
Jatropha_costaricensis,11.06732935,1
Jatropha_capensis,-32.9987934222222,0
Jarilla_heterophylla,19.8787084019225,1
Jarilla_chocola,21.3383541154032,1
Janusia_mediterranea,-18.5163795440255,1
Janusia_linearis,28.9173892756492,0
Janusia_janusioides,-9.77922668785714,1
Janusia_hexandra,-17.0027783636364,1
Janusia_guaranitica,-25.015091885365,0
Janusia_californica,26.4965272521858,0
Janusia_anisandra,-10.2784998315794,1
Jansonia_formosa,-34.2722225,0
Jagera_serrata,-2.84170566666667,1
Jagera_pseudorhus,-29.0515868456522,0
Jagera_javanica,-4.8722276185567,1
Jacqueshuberia_purpurea,-3.13138613521199,1
Jacqueshuberia_loretensis,-4.73365966666667,1
Jacqueshuberia_brevipes,5.54949982352941,1
Jacksonia_horrida,-34.2502160364344,0
Jacaratia_spinosa,-8.67544260058441,1
Jacaratia_mexicana,18.0477420054603,1
Jacaratia_heptaphylla,-17.5175268113379,1
Jacaratia_dolichaula,12.5809607846025,1
Jacaratia_digitata,-7.87959000851715,1
Jacaratia_corumbensis,-14.6693795693673,1
Jacaratia_chocoensis,0.6734568,1
Jablonskia_congesta,-1.87640026474372,1
Ixonanthes_reticulata,2.91020897809001,1
Ixerba_brexioides,-37.4469007639198,0
Ivesia_saxosa,35.1653593675046,0
Ivesia_multifoliolata,34.9993094411504,0
Ivesia_lycopodioides,37.5230318532622,0
Ivesia_kingii,39.0117267080852,0
Isotropis_forrestii,-24.8646726842105,0
Isotropis_foliosa,-30.3155815447154,0
Isotropis_cuneifolia,-32.8629219755303,0
Isodendrion_longifolium,38.7565,0
Isodendrion_laurifolium,-7.69278,1
Isoberlinia_scheffleri,-6.48491105263158,1
Isoberlinia_doka,9.37852421978022,1
Isoberlinia_angolensis,-9.59680468416448,1
Isatis_trachycarpa,38.237105,0
Isatis_tinctoria,54.5804186101377,0
Isatis_stocksii,29.65,0
Isatis_raphanifolia,29.85422625,0
Isatis_quadrialata,39.1024442,0
Isatis_pachycarpa,31.864909,0
Isatis_multicaulis,39.1191665,0
Isatis_minima,33.634963875,0
Isatis_lusitanica,32.3834069612069,0
Isatis_leuconeura,36.50743425,0
Isatis_kotschyana,35.5917885555556,0
Isatis_gaubae,39.06056,0
Isatis_emarginata,39.06056,0
Isatis_cappadocica,37.8835235806452,0
Isatis_buschiana,35,0
Isatis_brevipes,34.5348775,0
Irvingia_malayana,9.35984446478873,1
Irenepharsus_magicus,-37.050045,0
Ionopsidium_savianum,42.6654256363636,0
Ionopsidium_prolongoi,37.4142765952381,0
Ionopsidium_albiflorum,37.317799706,0
Ionopsidium_abulense,41.3853265945946,0
Iodanthus_pinnatifidus,38.4519939349957,0
Inversodicraea_ledermannii,6.11354514285714,1
Inversodicraea_cristata,4.2798334,1
Intsia_bijuga,-11.7100659041096,1
Inocarpus_fagifer,-4.472625,1
Inga_vismiifolia,-2.66774146153846,1
Inga_vera,3.04961227578597,1
Inga_venusta,6.03454871224359,1
Inga_umbratica,-4.29909047041282,1
Inga_umbellifera,-0.914903481646609,1
Inga_tomentosa,-12.6339896281582,1
Inga_tocacheana,-4.03783767842105,1
Inga_thibaudiana,-6.15728078643188,1
Inga_tenuistipula,-4.12323598150796,1
Inga_tenuis,-15.700616823683,1
Inga_suaveolens,-3.0580270212766,1
Inga_stipulacea,-4.76606756038647,1
Inga_stenoptera,-2.51263421066973,1
Inga_steinbachii,-14.7566384444444,1
Inga_spectabilis,3.94560832352941,1
Inga_sierrae,7.96824510833333,1
Inga_setosa,-10.9228243589744,1
Inga_sertulifera,1.05994065436675,1
Inga_semialata,-19.017989060298,1
Inga_sapindoides,7.19886663565246,1
Inga_ruiziana,-0.485872018939394,1
Inga_punctata,7.96041285326587,1
Inga_psittacorum,0.351318909090909,1
Inga_porcata,-12.413609,1
Inga_poeppigiana,-4.47187757142857,1
Inga_pezizifera,3.74565085023411,1
Inga_paraensis,-2.75313101696252,1
Inga_oerstediana,8.80781353855779,1
Inga_nobilis,-4.06517892951365,1
Inga_multijuga,8.52626048060345,1
Inga_marginata,-14.7547040780636,1
Inga_macrophylla,-2.88731099168272,1
Inga_longipes,-6.0370031150423,1
Inga_litoralis,9.2182779375,1
Inga_lineata,-7.4858609,1
Inga_leiocalycina,1.26233837603201,1
Inga_laurina,-8.06375996745798,1
Inga_killipiana,-9.83078733333333,1
Inga_jinicuil,17.4981361810215,1
Inga_ingoides,-6.80307675746133,1
Inga_huberi,-3.09495654754374,1
Inga_heterophylla,-5.30900724824043,1
Inga_goldmanii,9.60802407669617,1
Inga_fosteriana,-12.05575,1
Inga_edulis,-6.62809762763198,1
Inga_densiflora,4.52334728442166,1
Inga_coruscans,2.35794400199054,1
Inga_cordatoalata,-3.14347667170455,1
Inga_cocleensis,9.74931570754717,1
Inga_cinnamomea,-2.12804399610987,1
Inga_chocoensis,9.08485022891566,1
Inga_chartacea,-6.23319392303653,1
Inga_cayennensis,-5.34589376200108,1
Inga_capitata,-10.5107105230566,1
Inga_brevipes,-2.55465203448276,1
Inga_brachystachys,-1.82725356690625,1
Inga_bourgonii,-3.38050262867911,1
Inga_barbata,-22.309944682032,1
Inga_auristellae,-3.52673130593607,1
Inga_alba,-3.8608605311943,1
Inga_alata,-0.48065102173913,1
Inga_acuminata,5.50862015458937,1
Inga_acrocephala,7.57447630590551,1
Inga_acreana,-5.00003144974591,1
Indorouchera_griffithiana,2.72266690079405,1
Indomelothria_blumei,4.7302436,1
Indigofera_zollingeriana,13.8011748111111,1
Indigofera_zeyheri,-29.5014920586047,0
Indigofera_wituensis,-3.853121875,1
Indigofera_wightii,22.8638257777778,1
Indigofera_volkensii,5.63221044444444,1
Indigofera_vicioides,-21.0578081119847,1
Indigofera_verruculosa,-13.2796285,1
Indigofera_venulosa,24.1593474642857,0
Indigofera_varia,-15.7002186,1
Indigofera_truxillensis,-16.7070417408042,1
Indigofera_trita,-12.8065474367857,1
Indigofera_tristis,-29.2570397307692,0
Indigofera_trigonelloides,-19.3181775,1
Indigofera_trifoliata,-5.84320450217877,1
Indigofera_trachyphylla,-10.6176838333333,1
Indigofera_torulosa,-27.8964939272727,0
Indigofera_tinctoria,-3.43529654375186,1
Indigofera_thomsonii,-10.1517385,1
Indigofera_thibaudiana,18.0959529388603,1
Indigofera_tetrasperma,7.0014308,1
Indigofera_tephrosioides,-5.75733359725,1
Indigofera_tanganyikensis,-0.828291177419355,1
Indigofera_swaziensis,-17.6232933469863,1
Indigofera_superba,-34.3905216,0
Indigofera_sulcata,-33.8640548407547,0
Indigofera_suffruticosa,0.097469211339929,1
Indigofera_subcorymbosa,-12.5025232173913,1
Indigofera_suaveolens,15.57999936,1
Indigofera_strobilifera,5.51203925471698,1
Indigofera_stenophylla,10.700793890625,1
Indigofera_squalida,19.7257992666667,1
Indigofera_spinosa,15.3144514898231,1
Indigofera_spiniflora,11.8432338679245,1
Indigofera_spicata,-5.2891846399189,1
Indigofera_sphaerocarpa,31.1390773766359,0
Indigofera_sootepensis,18.3527083333333,1
Indigofera_sokotrana,12.610118,1
Indigofera_simplicifolia,7.18000288472612,1
Indigofera_setiflora,-19.995171614,1
Indigofera_sessilifolia,-30.309943923913,0
Indigofera_sessiliflora,15.6843818251121,1
Indigofera_semitrijuga,17.8711376231884,1
Indigofera_sedgewickiana,5.05,1
Indigofera_schimperi,-12.5590783017241,1
Indigofera_sarmentosa,-33.9622388782692,0
Indigofera_sanguinea,-26.386823712963,0
Indigofera_rugosa,-21.877577557377,1
Indigofera_rubroglandulosa,-30.6621966666667,0
Indigofera_rothii,9.20685222222222,1
Indigofera_roseo-caerulea,-5.02127429411765,1
Indigofera_rhynchocarpa,-6.90045067889908,1
Indigofera_quarrei,-9.60384885714286,1
Indigofera_pungens,-27.5799515121951,0
Indigofera_pulchra,8.4742793320178,1
Indigofera_psoraloides,-33.7422273428571,0
Indigofera_pseudotinctoria,34.8271142403403,0
Indigofera_prostrata,21.5766085,1
Indigofera_praticola,-22.5511437976471,1
Indigofera_pratensis,-16.768320003219,1
Indigofera_porrecta,-33.8110717285185,0
Indigofera_poliotes,-31.7283773157895,0
Indigofera_podophylla,-25.0224888235294,0
Indigofera_podocarpa,-7.78187780769231,1
Indigofera_platycarpa,17.431669047102,1
Indigofera_phymatodea,2.8,1
Indigofera_pendula,27.027799483871,0
Indigofera_paniculata,8.12619363131805,1
Indigofera_ovata,-34.1002675,0
Indigofera_omissa,10.8425345151515,1
Indigofera_oblongifolia,10.3614868033893,1
Indigofera_obcordata,-33.404466047619,0
Indigofera_nyassica,-10.98889,1
Indigofera_nummulariifolia,6.45628538172043,1
Indigofera_nudicaulis,-28.1502375555556,0
Indigofera_nigromontana,-31.3082897745098,0
Indigofera_nigritana,10.6876769391892,1
Indigofera_nigrescens,25.6985903666667,0
Indigofera_nephrocarpoides,16.4212038333333,1
Indigofera_nephrocarpa,15.9804985,1
Indigofera_nebrowniana,-24.7412037083333,0
Indigofera_natalensis,-30.2489954193548,0
Indigofera_mooneyi,8.588239,1
Indigofera_monantha,-7.79222144444444,1
Indigofera_mollis,-32.3277628,0
Indigofera_miniata,28.0670444556853,0
Indigofera_mimosoides,1.08921089690476,1
Indigofera_mildbraediana,6.27777841666667,1
Indigofera_microcarpa,-6.0052984615974,1
Indigofera_microcalyx,-4.32377444444444,1
Indigofera_meyeriana,-32.2265284948454,0
Indigofera_merxmuelleri,-27.5,0
Indigofera_melanadenia,-25.3621240451485,0
Indigofera_mauritanica,-33.9837499607843,0
Indigofera_marmorata,12.5963801666667,1
Indigofera_mangokyensis,-21.9877365333333,1
Indigofera_macrophylla,8.12192308108108,1
Indigofera_macrocalyx,10.5495170846154,1
Indigofera_lyallii,-19.3722667647059,1
Indigofera_lupatana,-9.78276055813953,1
Indigofera_longiracemosa,-14.5730053529412,1
Indigofera_longimucronata,-3.57142592857143,1
Indigofera_longibarbata,-20.3739649146341,1
Indigofera_linnaei,-21.497721726988,1
Indigofera_linifolia,-17.1616666544643,1
Indigofera_leucoclada,-17.4836654907407,1
Indigofera_lespedezioides,-0.734054466400607,1
Indigofera_leptocarpa,-33.8052130454545,0
Indigofera_leprieurii,9.52540530487805,1
Indigofera_laxiracemosa,-25.1150325882353,0
Indigofera_langebergensis,-33.876504875,0
Indigofera_lacei,18.4545592222222,1
Indigofera_koreana,35.8206342272727,0
Indigofera_kirkii,-15.8838326666667,1
Indigofera_kirilowii,36.545706287764,0
Indigofera_jucunda,-30.3812296052632,0
Indigofera_jamaicensis,17.552169131639,1
Indigofera_ixocarpa,-22.6125,1
Indigofera_ionii,-34.2261056538462,0
Indigofera_inhambanensis,-26.8687167058824,0
Indigofera_homblei,-16.8055663974359,1
Indigofera_hololeuca,-27.26569455,0
Indigofera_hochstetteri,11.8033121431661,1
Indigofera_hispida,-33.9390852222222,0
Indigofera_hirsuta,-5.77848327552084,1
Indigofera_himalayensis,34.1133333333333,0
Indigofera_hilaris,-26.2008091947475,0
Indigofera_heudelotii,7.89739533333333,1
Indigofera_heterotricha,-25.0653551937173,0
Indigofera_heterophylla,-33.6117001331718,0
Indigofera_heterantha,36.8941786182258,0
Indigofera_hedyantha,-28.1909906567598,0
Indigofera_hebepetala,33.3965513076923,0
Indigofera_haplophylla,-16.0591972524021,1
Indigofera_gypsacea,-20.233333,1
Indigofera_guaranitica,-21.3028304331847,1
Indigofera_grata,-30.3882222,0
Indigofera_glomerata,-34.1820964401887,0
Indigofera_glaucescens,-31.7988581764706,0
Indigofera_glandulosa,-16.6240203653846,1
Indigofera_glabra,17.883154,1
Indigofera_gifbergensis,-32.022169,0
Indigofera_georgei,-23.5601534683178,0
Indigofera_galegoides,7.50837115151515,1
Indigofera_gairdnerae,-14.9308612,1
Indigofera_fulgens,-16.4919285555556,1
Indigofera_frutescens,-32.3907174601408,0
Indigofera_frondosa,-26.677038025641,0
Indigofera_flabellata,-33.8984794117647,0
Indigofera_filifolia,-33.9819051123595,0
Indigofera_filicaulis,-33.6450246595745,0
Indigofera_fanshawei,-13.7772195,1
Indigofera_exellii,-20.915256,1
Indigofera_ewartiana,-21.8832534777778,1
Indigofera_erythrogramma,-8.3630309326087,1
Indigofera_eremophila,-3.97,1
Indigofera_emarginella,-8.37200836687631,1
Indigofera_drepanocarpa,-2.3197914516129,1
Indigofera_dosua,30.011602365574,0
Indigofera_diversifolia,-23.9214356666667,0
Indigofera_disticha,-33.1125176666667,0
Indigofera_diphylla,15.2141216769753,1
Indigofera_dimidiata,-28.6340707234043,0
Indigofera_digitata,-33.818636425,0
Indigofera_depressa,-34.0247569166667,0
Indigofera_denudata,-33.5128423223529,0
Indigofera_dendroides,8.76836459832808,1
Indigofera_demissa,-15.38765448,1
Indigofera_deightonii,8.0719522,1
Indigofera_decora,19.0828274,1
Indigofera_declinata,-33.4697972340426,0
Indigofera_daleoides,-23.9103716510417,0
Indigofera_cytisoides,-34.0811873798182,0
Indigofera_cylindracea,-33.375,0
Indigofera_cuneifolia,-31.4571237714286,0
Indigofera_cuernavacana,19.2579637908595,1
Indigofera_cordifolia,11.5696909139167,1
Indigofera_conzattii,18.0177315472574,1
Indigofera_conjugata,6.25948335294118,1
Indigofera_congesta,1.45976611594203,1
Indigofera_concava,-33.8928855333333,0
Indigofera_compressa,-22.9276095764706,1
Indigofera_colutea,-18.499836238774,1
Indigofera_coerulea,12.3805456341463,1
Indigofera_cavallii,1.4333335,1
Indigofera_cassioides,22.0352621538462,1
Indigofera_caroliniana,31.0262192194744,0
Indigofera_capillaris,-33.4967357970652,0
Indigofera_caloneura,18.7349898421053,1
Indigofera_byobiensis,22.0931348571429,1
Indigofera_burchellii,-31.4067782380952,0
Indigofera_brevicalyx,4.19473725641026,1
Indigofera_bracteolata,9.7807083,1
Indigofera_brachystachya,-34.3225122397143,0
Indigofera_boviperda,-22.1977450154762,1
Indigofera_bosseri,-21.3956420526316,1
Indigofera_boranica,5.767779,1
Indigofera_bongensis,-22.183333,1
Indigofera_bongardiana,-19.2895199268293,1
Indigofera_bojeri,-20.0663797246377,1
Indigofera_blanchetiana,-8.92982902873506,1
Indigofera_binderi,6.08835566666667,1
Indigofera_biglandulosa,-6.893315,1
Indigofera_bemarahaensis,-18.3894432,1
Indigofera_baumiana,-14.348818125,1
Indigofera_basiflora,-2.975046,1
Indigofera_bainesii,-22.6427777777778,1
Indigofera_australis,-33.7205086647059,0
Indigofera_auricoma,-23.8597404252874,0
Indigofera_atropurpurea,24.6064814642857,0
Indigofera_atriceps,-2.93358744389423,1
Indigofera_astragalina,10.3797003459523,1
Indigofera_asperifolia,-27.8404378628779,0
Indigofera_aspera,15.0135370792952,1
Indigofera_articulata,14.1012955555556,1
Indigofera_arrecta,-5.09162009837313,1
Indigofera_argentea,18.2922067778431,1
Indigofera_arabica,15.169615,1
Indigofera_antunesiana,-13.079236128,1
Indigofera_angustifolia,-34.0509088076056,0
Indigofera_angustata,-32.5718333333333,0
Indigofera_anabibensis,-26.375,0
Indigofera_amorphoides,8.53415331818182,1
Indigofera_amoena,-32.3455622698413,0
Indigofera_ammoxylum,-21.17259,1
Indigofera_amblyantha,30.2737923254762,0
Indigofera_alternans,-28.2882342192982,0
Indigofera_alpina,-32.0676123043478,0
Indigofera_alopecuroides,-34.1194098529412,0
Indigastrum_fastigiatum,-28.6186081609195,0
Indigastrum_costatum,-18.5918955117647,1
Indigastrum_candidissimum,-25.0625,0
Indigastrum_argyroides,-26.8626880727273,0
Indigastrum_argyraeum,-29.0932708125,0
Iliamna_rivularis,44.2951382942272,0
Iliamna_remota,40.6670523636364,0
Iliamna_longisepala,47.5289218174797,0
Iliamna_latibracteata,41.4934149131944,0
Iliamna_grandiflora,35.542774126796,0
Iliamna_corei,38.722229822,0
Iliamna_bakeri,41.1282303056944,0
Idesia_polycarpa,30.9660700504061,0
Idertia_axillaris,5.10852080769231,1
Idahoa_scapigera,44.1444616944018,0
Icuria_dunensis,-15.9550773,1
Ibervillea_millspaughii,20.126258133374,1
Ibervillea_lindheimeri,28.2839402209651,0
Ibervillea_hypoleuca,16.5712727666266,1
Iberis_umbellata,53.1305699499641,0
Iberis_spathulata,42.7495141086956,0
Iberis_odorata,39.7880173026309,0
Iberis_amara,50.4344829161306,0
Ianhedgea_minutiflora,34.98782375,0
Hypseocharis_pimpinellifolia,-22.3331386730769,1
Hypseocharis_bilobata,-13.7414217,1
Hypocalyptus_sophoroides,-33.4957752818293,0
Hypocalyptus_oxalidifolius,-34.0827835777778,0
Hypocalyptus_coluteoides,-33.9944996122449,0
Hypocalymma_strictum,-34.5358188392667,0
Hypocalymma_speciosum,-34.3920157857143,0
Hypocalymma_linifolium,-31.586805,0
Hypocalymma_cordifolium,-34.272181266,0
Hypocalymma_angustifolium,-32.5658585836165,0
Hypericum_wilsonii,30.7894041111111,0
Hypericum_wardianum,43.8901275,0
Hypericum_walteri,32.608900875,0
Hypericum_undulatum,39.6589754795322,0
Hypericum_tubulosum,31.9853459214286,0
Hypericum_triquetrifolium,34.9550587571671,0
Hypericum_tortuosum,12.5555551428571,1
Hypericum_tomentosum,39.8783109655012,0
Hypericum_thymifolium,32.9211288156425,0
Hypericum_thymbrifolium,3.901155,1
Hypericum_thuyoides,4.4972534516129,1
Hypericum_thesiifolium,9.96413894392523,1
Hypericum_tetrastichum,5.797321,1
Hypericum_tetrapterum,52.1658195843823,0
Hypericum_tetrapetalum,28.5325628081776,0
Hypericum_terrae-firmae,17.0809911904762,1
Hypericum_ternum,-24.7384539807831,0
Hypericum_tenuicaule,35.020496,0
Hypericum_taygeteum,36.7579582233333,0
Hypericum_synstylum,9.726665,1
Hypericum_suffruticosum,30.7457980062347,0
Hypericum_subsessile,27.7961218333333,0
Hypericum_strictum,4.4589658372093,1
Hypericum_spruneri,39.6056101417021,0
Hypericum_sprucei,-1.75500295833333,1
Hypericum_sphaerocarpum,38.1544205469795,0
Hypericum_somaliense,10.998335,1
Hypericum_socotranum,12.5363623333333,1
Hypericum_sinaicum,28.6310385933333,0
Hypericum_simonsii,11.151955425,1
Hypericum_silenoides,15.6857820409097,1
Hypericum_seniawinii,28.1138730952381,0
Hypericum_senanense,36.9496447329112,0
Hypericum_selaginella,6.29541023809524,1
Hypericum_scruglii,39.858681375,0
Hypericum_scouleri,41.1630481778949,0
Hypericum_scopulorum,12.5398055,1
Hypericum_scioanum,-1.88660628571429,1
Hypericum_scabrum,37.8156923765217,0
Hypericum_scabroides,23.75,0
Hypericum_saxifragum,23.75,0
Hypericum_sampsonii,26.9900236573427,0
Hypericum_sabiniforme,5.5630995,1
Hypericum_ruscoides,2.48075767391304,1
Hypericum_rumeliacum,39.7927884810909,0
Hypericum_roeperianum,-4.50689199249249,1
Hypericum_rochelii,41.3425551428571,0
Hypericum_rigidum,-25.1751101034703,0
Hypericum_richeri,44.5092846659679,0
Hypericum_revolutum,-5.45297005555556,1
Hypericum_reptans,28.5038920813333,0
Hypericum_reflexum,28.1938253331678,0
Hypericum_quitense,-2.35052197849462,1
Hypericum_quartinianum,-2.15131435714286,1
Hypericum_punctatum,39.5467134327598,0
Hypericum_pulchrum,58.0399402283733,0
Hypericum_pubescens,35.9254960978302,0
Hypericum_pseudomaculatum,34.3702781769565,0
Hypericum_pseudolaeve,39.060248,0
Hypericum_pseudohenryi,27.949449,0
Hypericum_przewalskii,33.3506758709677,0
Hypericum_prostratum,4.90572433333333,1
Hypericum_prolificum,39.1861098989447,0
Hypericum_pratense,15.5595515708029,1
Hypericum_polyphyllum,40.931358,0
Hypericum_polyanthemum,-30.5352262509653,0
Hypericum_podocarpoides,29.0789653333333,0
Hypericum_piriai,-28.603561885,0
Hypericum_pimeleoides,6.283329875,1
Hypericum_pibairense,20.1866667,1
Hypericum_philonotis,20.0226472868444,1
Hypericum_petiolulatum,28.0143756,0
Hypericum_perforatum,49.4504561325568,0
Hypericum_perfoliatum,40.6647214774447,0
Hypericum_peplidifolium,-0.355259541984733,1
Hypericum_patulum,33.14634725,0
Hypericum_papuanum,-6.05068529508197,1
Hypericum_papillare,39.06056,0
Hypericum_origanifolium,40.2617046666667,0
Hypericum_orientale,43.2796055113333,0
Hypericum_olympicum,41.6520291606972,0
Hypericum_oliganthum,42.88376,0
Hypericum_nummularium,43.270415511617,0
Hypericum_nummularioides,44.9782673,0
Hypericum_nudiflorum,32.7124451499082,0
Hypericum_nitidum,26.7728899060938,0
Hypericum_nanum,33.9845333333333,0
Hypericum_nakaii,42.6366034,0
Hypericum_myrtifolium,29.7530995641574,0
Hypericum_myricariifolium,4.63347831395349,1
Hypericum_myrianthum,-28.1818416031328,0
Hypericum_mutilum,36.6568549938888,0
Hypericum_montbretii,40.5876893154651,0
Hypericum_montanum,56.0782094257479,0
Hypericum_monogynum,28.0040141666667,0
Hypericum_monanthemum,27.9089231052632,0
Hypericum_microsepalum,30.2280043940453,0
Hypericum_mexicanum,5.35328173856209,1
Hypericum_matudae,14.3425812969529,1
Hypericum_marahuacanum,5.03346479166667,1
Hypericum_majus,45.0585670978587,0
Hypericum_maguirei,-2.81764871428571,1
Hypericum_magniflorum,5.77237757142857,1
Hypericum_maculatum,59.5448099188697,0
Hypericum_maclarenii,39.511286,0
Hypericum_lycopodioides,5.159698,1
Hypericum_loxense,-2.94549085714286,1
Hypericum_longistylum,32.0280926666667,0
Hypericum_lobocarpum,33.5300861992857,0
Hypericum_lloydii,35.039135875,0
Hypericum_llanganaticum,-1.1211909375,1
Hypericum_lissophloeus,30.45713258975,0
Hypericum_linoides,-27.1105127867356,0
Hypericum_linarioides,42.2320228742623,0
Hypericum_linariifolium,43.6154612,0
Hypericum_leschenaultii,-6.50941989473684,1
Hypericum_laxiflorum,-0.17,1
Hypericum_laricifolium,2.76040871717172,1
Hypericum_lanuginosum,32.7375469882895,0
Hypericum_lancioides,3.92250578453039,1
Hypericum_lancasteri,35.9783815,0
Hypericum_lalandii,-26.1239636927083,0
Hypericum_lagarocladum,27.2591883636364,0
Hypericum_kouytchense,-31.3706867826087,0
Hypericum_kiusianum,33.990088792352,0
Hypericum_kiboense,-0.163468866666667,1
Hypericum_kamtschaticum,43.70736748669,0
Hypericum_kalmianum,43.9713673849842,0
Hypericum_juniperinum,5.60152555,1
Hypericum_japonicum,-23.7787825832952,0
Hypericum_irazuense,9.5489796487069,1
Hypericum_hyssopifolium,44.0032152014925,0
Hypericum_hypericoides,32.2705847226804,0
Hypericum_humifusum,52.1890422062151,0
Hypericum_humboldtianum,3.3472416875,1
Hypericum_hookerianum,27.03244408,0
Hypericum_hirsutum,56.5308612714333,0
Hypericum_hircinum,46.6206500601559,0
Hypericum_heterophyllum,35.900028,0
Hypericum_henryi,25.753187725,0
Hypericum_helianthemoides,35.8526107142857,0
Hypericum_hartwegii,-3.84277789,1
Hypericum_harlingii,-4.0160405,1
Hypericum_hakonense,35.4263307032967,0
Hypericum_gymnanthum,34.2554455591331,0
Hypericum_graveolens,36.6870874,0
Hypericum_grandifolium,30.1050726928436,0
Hypericum_gracillimum,37.4319786129032,0
Hypericum_goyanesii,4.68749091911765,1
Hypericum_gnidioides,10.6749772312754,1
Hypericum_gleasonii,7.07510441666667,1
Hypericum_glandulosum,30.2258899854756,0
Hypericum_gentianoides,37.2057770367849,0
Hypericum_garciae,6.21222179166667,1
Hypericum_galioides,31.3455338374549,0
Hypericum_frondosum,34.93992723254,0
Hypericum_fraseri,45.8780745875653,0
Hypericum_fosteri,57.0580303075105,0
Hypericum_forrestii,53.8202962125526,0
Hypericum_formosum,33.0630868325607,0
Hypericum_foliosum,38.7362840244898,0
Hypericum_fauriei,41.585478,0
Hypericum_fasciculatum,29.2329490269508,0
Hypericum_ericoides,38.9391599767442,0
Hypericum_epigeium,15.3081291666667,1
Hypericum_empetrifolium,37.1487702204816,0
Hypericum_elodes,51.6635818712121,0
Hypericum_elodeoides,28.1223939512195,0
Hypericum_ellipticum,44.7759875677412,0
Hypericum_elatoides,26.8886185333333,0
Hypericum_dyeri,33.2306672857143,0
Hypericum_drummondii,33.7491385116036,0
Hypericum_dolabriforme,38.7434298571429,0
Hypericum_denticulatum,34.2584481428605,0
Hypericum_densiflorum,36.9464836828166,0
Hypericum_delphicum,37.9696969390909,0
Hypericum_decandrum,-2.3641586744186,1
Hypericum_davisii,39.677448,0
Hypericum_cymobrathys,6.37594709090909,1
Hypericum_curvisepalum,26.97838325,0
Hypericum_cuatrecasii,5.57009553333333,1
Hypericum_crux-andreae,32.1633804483533,0
Hypericum_costaricense,9.02949283431953,1
Hypericum_coris,44.0200408494624,0
Hypericum_connatum,-27.5113172937616,0
