"Age","Temp_C"
4.80055,6.913896
4.805,6.625
4.80579,7.6255875
4.809,7.88982489012125
4.80978,7.726810875
4.80978,8.09977488765124
4.8101,8.09977488765124
4.811,7.828246
4.812,7.241046
4.814,8.013216
4.815,8.013216
4.81592,8.013216
4.816,8.3292715
4.818,7.74216622345084
4.82056,7.607206
4.82239,7.095366
4.82383,7.53375
4.82842,6.769224
4.83133,6.598007875
4.83133,6.74034336
4.83672,6.481224
4.84057,5.61389184
4.84057,5.619172875
4.84057,5.522454
4.841,5.53416622105085
4.841,5.8928835
4.84211,6.6790315
4.843,6.6790315
4.8433,6.841504
4.844,6.589014
4.8447,6.589014
4.846,7.16815
4.847,7.16815
4.84711,7.570464
4.848,7.1863635
4.8492,7.1863635
4.85095,7.32623288767084
4.851,6.6430035
4.85289,6.589014
4.85443,6.517126
4.85443,6.517126
4.855,6.44535
4.857,7.3688835
4.8572,7.387174
4.859,7.387174
4.86,7.387174
4.863,7.3506
4.863,8.050294
4.86356,7.19243622343685
4.86367,7.19243622343685
4.86367,6.553056
4.864,6.29021955674685
4.86582,5.102886
4.866,4.68735
4.867,6.3200115
4.868,7.423776
4.86819,7.423776
4.86829,7.423776
4.869,7.423776
4.87,6.841504
4.872,5.627976
4.872,5.627976
4.87218,5.627976
4.874,5.4347115
4.874,6.517126
4.87444,6.9682635
4.87444,6.9682635
4.877,6.9682635
4.879,7.460406
4.879,6.195016
4.8794,5.946054
4.882,5.946054
4.88307,6.78126288768484
4.884,7.0771875
4.88522,7.0771875
4.887,7.5888315
4.889,7.5888315
4.88943,6.697056
4.892,7.095366
4.894,7.18029155434125
4.896,7.059016
4.896,7.059016
4.896,7.059016
4.89702,6.841504
4.89906,6.2128515
4.9011,6.08815
4.90116,6.08815
4.90314,6.6790315
4.90518,6.6790315
4.90722,7.277536
4.90824,7.277536
4.91028,7.1499435
4.91028,7.022694
4.91194,7.022694
4.91334,6.9682635
4.91334,6.9682635
4.91373,6.913896
4.91538,7.1499435
4.91538,7.1499435
4.9162,7.387174
4.91844,7.680774
4.91844,7.680774
4.91844,7.976166
4.92024,7.976166
4.92049,7.976166
4.92253,7.387174
4.92253,7.387174
4.92529,7.387174
4.92559,6.9864
4.92559,6.9864
4.9272,6.589014
4.92763,6.589014
4.92763,7.314054
4.92967,8.050294
4.92967,8.050294
4.93273,8.050294
4.93477,7.65623888766244
4.9364,7.53375
4.9364,7.53375
4.9364,7.3323235
4.93681,7.095366
4.93864,7.204584
4.93885,6.733126
4.93885,7.2957915
4.93895,7.865184
4.94056,7.865184
4.94089,6.9320115
4.94089,6.9320115
4.94089,6.017046
4.94136,6.017046
4.94395,6.017046
4.94395,7.7176
4.94452,7.7176
4.94452,7.7176
4.94599,7.16815
4.94599,7.16815
4.9465,6.625
4.94701,6.7150875
4.94701,6.7150875
4.94785,6.80535
4.94905,7.4420875
4.94947,7.4420875
4.94947,8.0874
4.95109,8.1431115
4.95211,7.84055555432444
4.95211,7.7176
4.95335,7.7176
4.95442,7.7176
4.95517,7.241046
4.96231,7.865184
4.96231,7.754454
4.96333,7.570464
4.96432,7.570464
4.96446,7.570464
4.96639,7.52151822344524
4.96639,7.18029155434125
4.9667,7.95148155432164
4.9667,7.726810875
4.96828,7.57781016
4.96984,7.542925875
4.97047,8.1802875
4.97047,7.72988155432725
4.97125,8.0688435
4.97423,7.497064
4.97456,7.497064
4.97456,5.875174
4.97456,7.277536
4.97456,7.37497955677485
4.97456,7.791336
4.9772,7.791336
4.97826,7.791336
4.97864,7.3323235
4.97864,7.90215
4.98017,8.722486
4.98196,8.722486
4.98272,8.722486
4.98314,8.59732155680564
4.98476,8.36036622097804
4.98578,8.36036622097804
4.98611,8.1802875
4.98884,7.90215
4.99007,7.680774
4.99116,7.3506
4.99394,7.022694
4.99403,7.11961489010165
4.99419,7.460406
4.997,7.460406
4.9971,7.460406
4.998,7.8467115
5.00073,7.6255875
5.00073,8.198886
5.00166,8.198886
5.002,8.198886
5.0026,8.00086289012404
5.00353,8.17408955431605
5.00424,6.96221955434685
5.00652,7.104457875
5.00652,7.104457875
5.007,7.049932875
5.00727,6.977330875
5.0089,7.268410875
5.0089,6.959197875
5.0089,7.06628376
5.00985,6.9864
5.011,6.950134
5.01287,6.70907622102004
5.01287,6.913896
5.01318,6.517126
5.014,6.70907622102004
5.015,6.977330875
5.01537,7.19243622343685
5.01604,7.3506
5.0166,7.570464
5.019,7.70532155678325
5.02033,7.55822289011285
5.0208,7.55822289011285
5.024,7.74216622345084
5.02407,7.74216622345084
5.02556,7.865184
5.0278,8.124534
5.028,7.41157222344245
5.03045,7.36278822100324
5.0308,7.36278822100324
5.032,7.50928955433284
5.03247,7.359740875
5.0327,7.81593955678605
5.03508,7.607206
5.0362,7.70532155678325
5.037,7.4054715
5.04,8.27335
5.04087,8.18648622346205
5.043,7.948396875
5.0446,7.96382222345645
5.0446,7.96382222345645
5.04553,7.7176
5.04553,7.66850489011564
5.046,7.8836635
5.05,7.8836635
5.05113,7.80363622099204
5.05239,7.754454
5.053,7.7176
5.05393,6.93805155676364
5.05412,6.995470875
5.05412,6.8957875
5.056,6.8957875
5.0565,6.60100622102285
5.05673,7.204584
5.05698,7.2228115
5.06047,7.387174
5.061,7.387174
5.06364,7.387174
5.0642,7.387174
5.06659,7.680774
5.067,7.680774
5.067,7.680774
5.069,7.680774
5.07059,7.66850489011564
5.07167,7.607206
5.073,7.7728915
5.073,7.08324622343404
5.07316,7.08324622343404
5.07316,6.80535
5.075,6.80535
5.0754,5.73375
5.07913,7.423776
5.07926,7.8097875
5.0803,7.53375
5.081,7.542925875
5.08268,7.542925875
5.08268,7.58270822099764
5.08287,7.131744
5.085,7.204584
5.08567,7.16815
5.0894,7.22888889010444
5.0895,7.22888889010444
5.0895,7.41157222344245
5.08968,6.941071875
5.09,6.7511715
5.0922,6.553056
5.094,6.553056
5.095,6.1415515
5.095,6.661014
5.09626,7.16815
5.098,7.16815
5.09858,7.16815
5.09873,7.16815
5.10174,7.754454
5.10174,6.08815
5.102,6.08815
5.102,6.553056
5.1034,6.74515555435244
5.1041,6.74515555435244
5.1041,7.11961489010165
5.1063,7.11961489010165
5.1063,7.16815
5.107,7.204584
5.10713,7.204584
5.11012,7.865184
5.11087,7.865184
5.11124,7.865184
5.112,7.865184
5.1146,7.865184
5.116,6.80535
5.11647,6.80535
5.117,7.3688835
5.11927,7.3688835
5.12076,7.3688835
5.121,7.939144
5.12207,7.939144
5.12487,6.9864
5.126,6.9864
5.126,7.1863635
5.12767,7.1863635
5.1279,7.1863635
5.128,7.4420875
5.13028,7.4420875
5.13028,7.0045435
5.13047,7.0045435
5.131,7.0045435
5.13233,6.517126
5.1342,6.517126
5.136,7.90215
5.13793,7.6623715
5.1398,7.6623715
5.141,7.6623715
5.14167,7.6623715
5.14353,7.791336
5.1454,8.161696
5.146,7.90215
5.14913,7.90215
5.14932,7.90215
5.15007,7.643976
5.15094,7.0408515
5.151,6.4632835
5.151,6.4632835
5.1517,6.4632835
5.15193,7.022694
5.1538,7.314054
5.154,8.161696
5.15473,8.161696
5.15567,8.161696
5.15567,8.684904
5.1566,8.684904
5.158,8.684904
5.158,8.385256
5.15847,8.385256
5.15884,6.409504
5.16033,6.409504
5.16074,7.18029155434125
5.16152,6.733126
5.162,7.022694
5.1622,8.1802875
5.1636,8.1802875
5.16407,7.9206435
5.165,7.9206435
5.165,8.236104
5.16593,8.013216
5.16687,8.013216
5.16741,7.8097875
5.1678,7.607206
5.16836,7.607206
5.169,7.5154035
5.16967,7.5154035
5.17153,7.204584
5.17194,6.80535
5.17194,6.80535
5.172,6.80535
5.17247,6.80535
5.173,6.80535
5.17433,6.08815
5.17527,6.2485435
5.1755,6.29021955674685
5.1755,6.29021955674685
5.1755,6.841504
5.1762,7.095366
5.177,7.4420875
5.177,8.534856
5.17713,8.534856
5.17713,7.791336
5.17721,7.791336
5.17788,7.791336
5.179,7.791336
5.1818,8.161696
5.182,8.3665875
5.182,8.37280955680004
5.182,8.37280955680004
5.182,8.1802875
5.18553,7.939144
5.18621,7.9206435
5.18621,7.76674488765965
5.187,7.708390875
5.1874,7.929892875
5.1874,8.050294
5.192,8.013216
5.193,8.013216
5.19487,8.497414
5.19497,6.052584
5.19673,6.9864
5.19683,7.314054
5.19692,7.314054
5.197,7.487896875
5.1986,7.976166
5.1993,7.9946875
5.19953,8.236104
5.2014,8.497414
5.202,8.33548889013245
5.208,7.9946875
5.21091,7.9946875
5.2112,7.911395875
5.213,7.54598488766525
5.21596,7.47262222100044
5.21682,7.63171622344804
5.218,7.791336
5.223,7.616395875
5.22548,7.73233824
5.22662,7.837477875
5.227,7.948396875
5.22753,7.966907875
5.231,8.245412875
5.235,8.26093155679725
5.23946,8.26093155679725
5.24121,7.85286822345364
5.24369,7.87750288765684
5.24377,7.5521035
5.24503,7.54598488766525
5.24617,7.54598488766525
5.24702,7.976166
5.24741,6.913896
5.24865,7.460406
5.24876,7.423776
5.24949,7.423776
5.24989,7.423776
5.25237,8.4039315
5.25362,8.236104
5.25395,8.236104
5.25395,8.236104
5.25486,8.013216
5.2561,7.791336
5.25841,7.423776
5.25858,7.423776
5.25904,7.423776
5.26106,6.5350875
5.26202,6.5350875
5.26252,7.059016
5.26286,7.059016
5.26286,7.059016
5.26354,8.124534
5.26603,8.124534
5.26851,7.607206
5.27099,7.607206
5.27178,8.050294
5.27471,8.050294
5.27624,8.050294
5.27624,7.865184
5.2772,7.865184
5.28091,7.241046
5.28092,7.7728915
5.28092,7.37497955677485
5.28181,7.4420875
5.28307,7.4420875
5.2834,7.4420875
5.2834,6.589014
5.28464,7.976166
5.28464,7.976166
5.28515,7.976166
5.28515,7.976166
5.28588,7.976166
5.28961,8.0874
5.29064,8.0874
5.29073,8.0874
5.29085,7.791336
5.29333,7.15601155676924
5.29509,6.697056
5.29509,6.697056
5.29518,6.697056
5.29581,5.9106
5.30002,7.90215
5.30076,7.754454
5.30076,7.754454
5.30202,7.754454
5.30202,7.754454
5.30367,7.1499435
5.30367,6.9682635
5.30379,7.10748888767645
5.30379,7.1135515
5.30521,7.07355264
5.30521,7.16815
5.30636,7.14387622100885
5.30636,7.33841489010725
5.30636,7.4420875
5.30711,7.976166
5.30807,7.7728915
5.30822,7.7728915
5.30967,7.570464
5.31008,7.570464
5.31195,7.643976
5.31281,7.7176
5.31525,7.7176
5.31691,7.7176
5.31804,7.53375
5.31939,7.3506
5.32082,7.3506
5.32187,7.3506
5.32436,7.3506
5.3279,7.022694
5.33056,8.1059635
5.33114,8.1059635
5.33131,7.939144
5.33196,7.939144
5.33196,8.4039315
5.33263,7.8097875
5.33428,7.8097875
5.33642,8.347926
5.33801,7.460406
5.34088,7.460406
5.34094,7.14387622100885
5.34173,7.359740875
5.34188,6.92597222101445
5.34316,7.66850489011564
5.34421,7.231927875
5.34645,7.28970555433845
5.34669,7.16815
5.34669,7.16815
5.35091,6.7872835
5.3529,7.2228115
5.35518,6.25449489007925
5.35518,5.5751835
5.35518,5.5751835
5.35537,5.99336955437204
5.35662,5.592774
5.35911,7.8097875
5.35911,7.8097875
5.36094,7.58270822099764
5.36094,7.9576515
5.36407,7.976166
5.36407,7.570464
5.36651,7.314054
5.36655,7.4054715
5.3672,7.61945955433005
5.36903,7.423776
5.37209,7.61945955433005
5.37276,8.0317515
5.37766,7.77903889011844
5.37772,7.643976
5.37922,7.77903889011844
5.38144,7.6623715
5.38323,7.58270822099764
5.38393,7.7360235
5.3888,7.387174
5.39013,7.37497955677485
5.39013,6.995470875
5.39123,6.850546875
5.39123,6.850546875
5.39438,7.0408515
5.3951,6.72109955675805
5.39995,7.1499435
5.40006,7.460406
5.40503,7.460406
5.40503,7.607206
5.40509,7.607206
5.40552,7.0045435
5.40751,7.0045435
5.40751,7.0045435
5.40751,6.409504
5.40875,6.409504
5.40999,8.0874
5.40999,8.0874
5.4111,8.0874
5.4111,8.4787035
5.41495,8.4787035
5.41527,8.873094
5.41555,8.873094
5.41992,8.873094
5.42558,7.828246
5.42612,6.4274235
5.42729,6.697056
5.42729,6.6430035
5.42762,6.74034336
5.42762,6.472252875
5.42762,6.950134
5.42861,6.80535
5.43116,7.131744
5.43605,8.050294
5.43853,8.050294
5.43931,12.2797315
5.43977,12.2797315
5.44007,10.5723315542572
5.44102,10.2358222235124
5.44119,9.604160875
5.44138,7.304921875
5.44138,7.32866904
5.44138,7.34328856
5.44138,7.4054715
5.44138,7.28970555433845
5.4435,7.4054715
5.44453,7.387174
5.45343,7.680774
5.45467,7.53375
5.45514,7.53375
5.45568,7.53375
5.45715,7.53375
5.45839,7.3506
5.45963,7.314054
5.46013,7.607206
5.46211,7.607206
5.46334,7.607206
5.46459,7.90215
5.46584,7.1863635
5.46832,6.195016
5.4689,6.517126
5.4689,6.517126
5.4689,6.517126
5.46905,6.5350875
5.4708,7.16815
5.47351,8.684904
5.47452,8.050294
5.47536,8.050294
5.47536,8.14930555679444
5.47701,8.14930555679444
5.47797,7.8836635
5.48073,8.347926
5.48242,7.828246
5.48242,7.0408515
5.48266,7.0408515
5.48266,7.0408515
5.48321,7.07112955434405
5.48321,6.553056
5.48693,6.44535
5.48738,6.481224
5.488,6.481224
5.48942,6.72109955675805
5.48942,6.90182289009604
5.49468,7.086275875
5.49641,6.977330875
5.49641,7.16086656
5.49641,6.9864
5.4981,7.469567875
5.4981,7.4054715
5.4994,7.84055555432444
5.50137,7.8097875
5.50183,7.74216622345084
5.50555,7.497064
5.50694,7.497064
5.50927,6.79330489009325
5.51017,6.2128515
5.51017,5.8220875
5.51017,5.8220875
5.51017,5.919460875
5.51142,6.186100875
5.51142,6.977330875
5.51176,7.30187822343964
5.51363,7.30187822343964
5.51424,7.059016
5.51672,7.828246
5.5192,8.013216
5.5192,8.013216
5.52293,6.733126
5.52293,6.50515555675245
5.52393,6.20690555436644
5.52393,6.20690555436644
5.52393,6.706070875
5.52541,7.11961489010165
5.52589,7.6623715
5.52789,8.198886
5.53037,8.198886
5.53146,8.161696
5.53285,7.643976
5.53534,7.01059289009884
5.53769,6.61300155675525
5.53769,6.61300155675525
5.53769,6.688042875
5.53782,6.54107622342004
5.53815,6.9320115
5.54154,7.241046
5.54402,7.643976
5.54484,8.013216
5.54747,8.013216
5.54899,8.013216
5.55023,7.6255875
5.55097,6.5350875
5.55145,6.44535
5.55145,6.769224
5.55145,6.93563544
5.55145,7.00817304
5.55145,7.195472875
5.55153,7.4787315
5.55271,7.387174
5.55395,7.18029155434125
5.55643,7.1863635
5.55643,7.1863635
5.55892,7.2957915
5.55892,7.70532155678325
5.55933,7.314054
5.55949,7.506232875
5.55949,7.506232875
5.56016,7.47262222100044
5.5614,6.950134
5.5614,7.5154035
5.56264,6.950134
5.56388,6.950134
5.56388,6.8595915
5.5649,7.4420875
5.56512,7.39937155433564
5.56521,7.359740875
5.56521,7.37985696
5.56521,7.53375
5.5676,7.213696875
5.56884,7.18029155434125
5.57009,7.1499435
5.57009,7.095366
5.57047,7.19243622343685
5.57151,7.58270822099764
5.57257,7.6255875
5.57493,7.54843224
5.57505,7.598017875
5.57505,7.6623715
5.57753,7.561282875
5.57877,7.680774
5.57897,7.7360235
5.57897,7.7360235
5.57897,7.76674488765965
5.58001,7.8467115
5.5805,7.3506
5.5825,7.241046
5.58352,7.241046
5.58374,7.570464
5.58496,7.48484155677764
5.58498,7.607206
5.58942,7.50928955433284
5.58994,7.277536
5.59272,6.904840875
5.59272,6.832462875
5.59272,6.95738496
5.59272,6.99365656
5.59272,7.24834176
5.59388,7.460406
5.59554,7.726810875
5.59615,7.865184
5.59945,7.828246
5.60235,7.598017875
5.60608,7.62926464
5.60648,7.570464
5.60648,7.204584
5.60648,7.21187416
5.60756,7.277536
5.60837,7.11961489010165
5.60856,6.78126288768484
5.61228,7.0771875
5.61282,6.769224
5.61352,6.3557875
5.61352,6.42144955436085
5.616,6.2485435
5.61725,5.804406
5.61728,5.901740875
5.61958,6.168275875
5.61973,6.400546875
5.62024,6.46687104
5.62024,6.93563544
5.62024,7.122646875
5.62024,7.022694
5.62024,6.9320115
5.62097,6.913896
5.62174,6.7150875
5.62345,6.7150875
5.62469,6.769224
5.62469,6.64900622342285
5.6262,6.6430035
5.62717,7.0408515
5.62966,7.25320622100604
5.63066,7.28970555433845
5.6316,7.140842875
5.63214,6.97914456
5.634,6.83427096
5.634,6.68263584
5.63462,6.616000875
5.6371,7.4054715
5.63958,7.3506
5.64069,7.63171622344804
5.64207,7.607206
5.64361,7.2592875
5.64361,7.177255875
5.64455,7.277536
5.64515,7.21916544
5.64703,7.40181144
5.64776,7.607206
5.64776,7.122646875
5.64776,7.423776
5.64951,7.1863635
5.6496,7.277536
5.652,7.28970555433845
5.65406,6.832462875
5.65448,6.54107622342004
5.65448,6.36175289008204
5.65572,5.663206
5.6582,5.9637915
5.65944,6.508147875
5.65963,6.45252256
5.66152,6.841504
5.66152,7.03721944
5.66152,7.02995616
5.66152,6.868637875
5.66192,7.1863635
5.66316,6.904840875
5.66409,6.796315875
5.66441,6.598007875
5.66689,6.60340504
5.66765,6.382637875
5.66765,6.625
5.66813,6.661014
5.66855,6.9682635
5.67061,7.314054
5.67185,7.314054
5.67309,6.950134
5.67524,7.4054715
5.67528,7.58270822099764
5.67528,7.58270822099764
5.67528,7.58270822099764
5.67558,7.90215
5.67558,7.939144
5.67682,5.981536
5.67806,6.123744
5.67967,6.27830822103124
5.68054,6.27830822103124
5.68178,6.27830822103124
5.68302,6.4274235
5.68426,6.481224
5.6855,6.373686
5.68799,6.4991715
5.68799,6.86562222342844
5.68861,6.6790315
5.68903,6.886735875
5.68903,7.10263936
5.68903,7.2228115
5.68903,7.095366
5.68923,7.5888315
5.69047,7.3323235
5.69123,6.697056
5.69169,6.481224
5.69171,6.481224
5.69171,6.481224
5.69295,6.2664
5.69418,6.2664
5.69791,8.46
5.69916,8.46
5.70087,8.0874
5.70164,8.09977488765124
5.70279,7.976166
5.70279,7.653172875
5.70279,7.653172875
5.70279,7.5521035
5.70288,6.697056
5.7037,6.39756155674964
5.7037,6.17124622103404
5.70412,6.132646875
5.70412,5.74551822104524
5.70412,6.2485435
5.70412,6.90182289009604
5.70536,7.1135515
5.70644,8.236104
5.7066,8.236104
5.70908,8.236104
5.71202,6.80535
5.71281,6.80535
5.71529,6.625
5.71529,6.625
5.71653,6.742147875
5.71655,6.9864
5.71655,6.9864
5.71759,7.16815
5.71777,7.4420875
5.71777,7.791336
5.71901,6.481224
5.72025,6.481224
5.72025,6.481224
5.72274,6.769224
5.72646,7.095366
5.72762,7.4054715
5.72774,7.4054715
5.72894,6.38562222102845
5.73018,6.46926289008484
5.73031,6.31405155436365
5.73031,6.526105875
5.73031,6.625
5.73031,7.47506584
5.73031,7.18272024
5.73031,7.16815
5.73142,7.16815
5.73208,7.21673488767365
5.73391,6.5350875
5.73763,7.204584
5.74135,7.607206
5.74322,7.460406
5.74407,7.04690555676645
5.74407,7.04690555676645
5.74407,7.04690555676645
5.74632,6.769224
5.74768,6.230694
5.7488,7.277536
5.75128,7.277536
5.75178,6.877686
5.75325,6.52909955435804
5.75376,6.697056
5.75624,6.697056
5.75783,6.70426776
5.75783,6.625
5.75783,6.8234235
5.75873,6.598007875
5.75883,6.373686
5.76121,6.195016
5.7644,6.302134
5.76617,6.302134
5.76865,7.791336
5.76912,7.791336
5.76997,7.497064
5.77114,7.30187822343964
5.77159,7.1863635
5.77159,6.9864
5.77159,6.9864
5.7722,6.877686
5.77362,7.277536
5.77581,7.7176
5.77581,7.095366
5.7761,7.095366
5.77666,7.095366
5.77858,6.481224
5.77982,6.481224
5.78231,7.095366
5.78479,6.950134
5.78534,6.96221955434685
5.78534,7.0771875
5.78534,7.022694
5.78534,7.0045435
5.78534,6.941071875
5.78727,6.92597222101445
5.78783,6.6790315
5.78975,6.553056
5.79223,6.553056
5.79596,6.9864
5.79784,6.7150875
5.7991,6.553056
5.7991,6.580021875
5.7991,6.79812256
5.7991,6.9864
5.7991,7.122646875
5.7991,7.542925875
5.79968,7.84055555432444
5.79979,7.9206435
5.8034,7.90215
5.80589,7.90215
5.81085,6.661014
5.81209,6.302134
5.81286,6.14748889007645
5.81286,6.14748889007645
5.81455,6.373686
5.81581,6.27830822103124
5.81901,8.11215289012685
5.82202,8.124534
5.82211,8.124534
5.82389,8.22369489012964
5.82458,7.4420875
5.83016,6.8234235
5.83071,7.460406
5.83461,7.43842464
5.8359,7.58515744
5.8359,7.88736024
5.83907,7.43842464
5.84038,7.195472875
5.84038,7.14387622100885
5.84064,6.950134
5.84242,7.1135515
5.84299,7.497064
5.84436,7.497064
5.8456,7.497064
5.84576,6.409504
5.84576,6.733126
5.84576,6.733126
5.84792,6.733126
5.84808,6.29021955674685
5.8486,6.61300155675525
5.8491,6.06443622103685
5.8491,6.06443622103685
5.8491,6.454315875
5.8491,6.562042875
5.8491,6.29021955674685
5.8491,6.733126
5.85181,6.733126
5.85245,6.337896
5.85245,6.3557875
5.85414,6.36175289008204
5.85414,6.2485435
5.85429,5.89642624
5.85677,5.96733984
5.8569,5.990410875
5.8569,5.86337155673564
5.8569,5.82798289006804
5.8569,6.733126
5.8569,6.85356155434965
5.85925,6.8234235
5.85994,6.88492576
5.86298,7.28483736
5.86422,7.304921875
5.86582,7.21673488767365
5.86609,6.85356155434965
5.8667,6.61300155675525
5.8679,6.21879822341165
5.8679,6.796315875
5.8679,6.80535
5.8679,7.19000704
5.86918,7.39449216
5.87024,7.51907224
5.87024,6.50994336
5.87139,6.49558144
5.87166,6.302134
5.87166,6.33074136
5.87414,6.44535
5.87663,6.93563544
5.87697,6.977330875
5.87787,6.796315875
5.87911,6.409504
5.87911,5.9992875
5.87911,6.079255875
5.87975,6.079255875
5.87975,6.14748889007645
5.88035,6.2128515
5.88035,6.6070035
5.88035,6.123744
5.88035,6.2664
5.88097,6.5350875
5.88097,6.5350875
5.88142,6.409504
5.88159,6.25449489007925
5.88159,6.1059435
5.88159,4.894614
5.88159,5.9637915
5.88159,6.052584
5.88166,6.64900622342285
5.88166,6.841504
5.88166,6.841504
5.88166,6.769224
5.88258,7.0408515
5.88258,7.423776
5.88283,7.387174
5.88283,7.387174
5.88398,7.387174
5.88407,7.387174
5.88407,7.387174
5.88407,5.242294
5.88407,5.242294
5.88407,5.242294
5.88407,5.242294
5.88407,5.242294
5.88531,6.017046
5.88531,6.7872835
5.88531,6.7872835
5.88588,6.7872835
5.88656,6.7872835
5.88656,7.570464
5.8878,6.195016
5.88815,6.195016
5.88815,6.195016
5.88904,6.195016
5.88904,6.1059435
5.88966,6.017046
5.88966,6.661014
5.89028,6.75718822342565
5.89028,6.75718822342565
5.89034,7.131744
5.89034,7.131744
5.89116,6.661014
5.89152,6.373686
5.89152,6.373686
5.89152,6.373686
5.89218,6.373686
5.894,6.44535
5.894,6.44535
5.89431,6.913896
5.89431,6.841504
5.89541,6.904840875
5.89541,6.9682635
5.89541,6.88492576
5.89541,6.81257856
5.89541,7.14630304
5.89541,7.11718944
5.89541,7.241046
5.89574,6.87044736
5.89599,6.79812256
5.89599,6.409504
5.89814,6.230694
5.89897,5.96970555673844
5.89952,6.661014
5.89952,6.661014
5.90207,6.661014
5.90207,6.661014
5.90319,6.80535
5.90517,7.16815
5.90517,7.16815
5.90594,7.16815
5.90641,7.16815
5.90662,7.0045435
5.90878,6.841504
5.90917,6.841504
5.91113,6.841504
5.91152,6.841504
5.91411,6.409504
5.91733,7.387174
5.92003,7.387174
5.92043,7.241046
5.92186,7.268410875
5.92293,7.55822289011285
5.92293,7.1499435
5.92392,7.1499435
5.92577,7.3506
5.93372,7.277536
5.93428,7.387174
5.93545,7.387174
5.93604,7.387174
5.9362,7.26536955677205
5.9362,7.3506
5.93669,7.277536
5.93669,7.277536
5.93719,7.15601155676924
5.93744,7.2228115
5.93744,6.8234235
5.93868,6.661014
5.93868,6.697056
5.93868,6.625
5.93868,6.625
5.93893,6.68503889009045
5.93992,7.04690555676645
5.93992,7.32623288767084
5.93992,7.204584
5.93992,7.204584
5.93992,7.30187822343964
5.94017,7.460406
5.94049,7.460406
5.94068,7.7728915
5.94068,7.44819289011004
5.94116,7.204584
5.94116,7.049932875
5.94116,6.85356155434965
5.94116,6.904840875
5.94199,6.868637875
5.9424,6.99849488767925
5.9424,6.8595915
5.94261,6.67302488768764
5.94364,6.82944955676085
5.94364,6.72109955675805
5.94364,6.517126
5.94364,6.53868064
5.94364,6.57462744
5.94407,6.38800984
5.94488,6.661014
5.94488,6.850546875
5.94495,6.92597222101445
5.94551,7.1499435
5.94613,7.2957915
5.94613,7.022694
5.94613,7.022694
5.94613,6.96221955434685
5.94737,7.049932875
5.94737,7.10748888767645
5.94737,7.059016
5.9475,7.059016
5.9475,6.80535
5.94861,6.93805155676364
5.94861,7.1863635
5.94861,7.1499435
5.94861,7.21916544
5.9491,7.387174
5.9491,7.21916544
5.94985,7.24834176
5.94985,7.43109976
5.94985,7.29944344
5.95045,7.29944344
5.95045,7.37985696
5.95045,7.204584
5.95047,7.01059289009884
5.95053,7.095366
5.95053,7.3688835
5.95109,7.0771875
5.95171,7.022694
5.95233,6.977330875
5.95233,6.93563544
5.95233,6.74756184
5.95357,6.841504
5.95481,6.8234235
5.95481,7.177255875
5.95498,7.460406
5.95498,7.598017875
5.95605,7.708390875
5.95605,7.708390875
5.9573,7.304921875
5.9573,7.095366
5.95854,7.10748888767645
5.95944,6.877686
5.95978,6.7511715
5.95978,6.78126288768484
5.96226,6.78126288768484
5.9639,6.850546875
5.96421,6.796315875
5.96421,6.877686
5.96421,6.79812256
5.96421,6.64660504
5.96474,6.544070875
5.96722,6.625
5.96836,6.60100622102285
5.96971,6.517126
5.97219,6.625
5.97219,6.625
5.97282,6.230694
5.97591,6.913896
5.97727,7.497064
5.97797,7.32623288767084
5.97797,7.32623288767084
5.97797,7.277536
5.97839,7.16815
5.98012,7.10748888767645
5.98212,7.16815
5.98374,6.913896
5.98584,6.589014
5.98584,6.5710315
5.9873,6.293197875
5.98956,6.61060224
5.99137,6.57462744
5.99172,6.67542744
5.99172,6.80535
5.99172,7.04448384
5.99172,6.832462875
5.99288,7.03479822101164
5.99288,7.2228115
5.99329,7.8097875
5.99701,7.387174
5.99956,7.387174
6.00073,7.47262222100044
6.00321,6.9320115
6.00548,6.6430035
6.00548,6.995470875
6.00548,6.82703904
6.00625,6.71148064
6.00694,7.022694
6.01066,6.89940864
6.01182,6.54586776
6.01314,6.697056
6.01617,6.6070035
6.01628,6.517126
6.01628,6.79330489009325
6.01687,6.90182289009604
6.01924,6.78126288768484
6.01924,6.9320115
6.01924,6.81980824
6.01924,6.6790315
6.01935,6.995470875
6.02185,7.14387622100885
6.02185,7.022694
6.02307,7.680774
6.02679,7.5521035
6.02743,7.607206
6.02819,8.63483822347325
6.02819,8.63483822347325
6.02819,8.347926
6.03052,8.170990875
6.033,7.2228115
6.033,6.10001155436925
6.033,6.168275875
6.03389,5.73375
6.03591,5.242294
6.03591,6.5710315
6.03655,6.86562222342844
6.03718,7.1135515
6.03738,7.1135515
6.03823,7.1135515
6.03921,7.460406
6.04187,7.53375
6.04453,8.050294
6.04517,8.050294
6.04517,7.59495555678044
6.04517,7.59495555678044
6.04554,7.04690555676645
6.0463,6.195016
6.04742,6.195016
6.04742,5.946054
6.04896,6.24259288769885
6.05073,6.409504
6.05073,7.1135515
6.05251,7.1135515
6.0539,6.99849488767925
6.05517,7.0771875
6.05643,6.43339822341725
6.05694,5.86337155673564
6.05733,5.689646875
6.05733,5.760232875
6.05733,5.760232875
6.05808,5.95787822103965
6.05871,6.1059435
6.06137,7.059016
6.06315,8.910816
6.06322,8.64735
6.06476,8.236104
6.06544,7.7176
6.06544,7.7176
6.06581,6.959197875
