Species,Tm.mean
Inga_stipulacea,248.065217391304
Inga_stenoptera,252.740740740741
Inga_steinbachii,238.705882352941
Inga_spectabilis,245.518181818182
Inga_sierrae,179.961538461538
Inga_setosa,229.2
Inga_sertulifera,253.78431372549
Inga_semialata,200.148936170213
Inga_sapindoides,240.420168067227
Inga_ruiziana,238.6
Inga_punctata,232.450331125828
Inga_psittacorum,244.217391304348
Inga_porcata,250.222222222222
Inga_poeppigiana,255.222222222222
Inga_pezizifera,247.948275862069
Inga_paraensis,264.5
Inga_oerstediana,217.03125
Inga_nobilis,242.457943925234
Inga_multijuga,252.970588235294
Inga_marginata,211.451127819549
Inga_macrophylla,247.282051282051
Inga_longipes,258.375
Inga_litoralis,253.096774193548
Inga_lineata,229.533333333333
Inga_leiocalycina,251.063829787234
Inga_laurina,239.58904109589
Inga_killipiana,226.5
Inga_jinicuil,208.625
Inga_ingoides,243.897959183673
Inga_huberi,258.6875
Inga_heterophylla,252.233644859813
Inga_goldmanii,259.909090909091
Inga_fosteriana,240.75
Inga_edulis,233.917808219178
Inga_densiflora,226.945652173913
Inga_coruscans,234.735294117647
Inga_cordatoalata,254.625
Inga_cocleensis,239.526315789474
Inga_cinnamomea,251
Inga_chocoensis,239.88
Inga_chartacea,245.863636363636
Inga_cayennensis,251.090909090909
Inga_capitata,243.107913669065
Inga_brevipes,262.428571428571
Inga_brachystachys,262.828571428571
Inga_bourgonii,257.366666666667
Inga_barbata,184.5
Inga_auristellae,256.030303030303
Inga_alba,250.609090909091
Inga_alata,250.28125
Inga_acuminata,248.772727272727
Inga_acrocephala,247.928571428571
Inga_acreana,236.744186046512
Indorouchera_griffithiana,264.692307692308
Indomelothria_blumei,271
Indigofera_zollingeriana,243.2
Indigofera_zeyheri,164.941176470588
Indigofera_wituensis,258.166666666667
Indigofera_wightii,174.375
Indigofera_volkensii,220.275862068966
Indigofera_vicioides,190.142857142857
Indigofera_verruculosa,272.916666666667
Indigofera_venulosa,179.444444444444
Indigofera_varia,200.333333333333
Indigofera_truxillensis,229
Indigofera_trita,263.423728813559
Indigofera_tristis,173.021276595745
Indigofera_trigonelloides,210.833333333333
Indigofera_trifoliata,243.711111111111
Indigofera_trachyphylla,198.75
Indigofera_torulosa,171.780487804878
Indigofera_tinctoria,244.577981651376
Indigofera_thomsonii,173
Indigofera_thibaudiana,201
Indigofera_tetrasperma,269.428571428571
Indigofera_tephrosioides,177.92
Indigofera_tanganyikensis,212.55
Indigofera_swaziensis,186.829787234043
Indigofera_superba,152.25
Indigofera_sulcata,156.642857142857
Indigofera_suffruticosa,230.492385786802
Indigofera_subcorymbosa,203.357142857143
Indigofera_suaveolens,251.366666666667
Indigofera_strobilifera,277.277777777778
Indigofera_stenophylla,274.244897959184
Indigofera_squalida,224.333333333333
Indigofera_spinosa,255.88679245283
Indigofera_spiniflora,263.055555555556
Indigofera_spicata,214
Indigofera_sphaerocarpa,149.321428571429
Indigofera_sootepensis,238.25
Indigofera_sokotrana,232.25
Indigofera_simplicifolia,257.291666666667
Indigofera_setiflora,199.04347826087
Indigofera_sessilifolia,170.222222222222
Indigofera_sessiliflora,269.97619047619
Indigofera_semitrijuga,258.928571428571
Indigofera_schimperi,227.416666666667
Indigofera_sarmentosa,148.75
Indigofera_sanguinea,163.75
Indigofera_rugosa,258.225806451613
Indigofera_rubroglandulosa,183.727272727273
Indigofera_rothii,156.428571428571
Indigofera_roseo-caerulea,170.590909090909
Indigofera_rhynchocarpa,203.9375
Indigofera_quarrei,207
Indigofera_pungens,186.206896551724
Indigofera_pulchra,269.534482758621
Indigofera_psoraloides,167.15
Indigofera_pseudotinctoria,141.135593220339
Indigofera_praticola,227.384615384615
Indigofera_pratensis,245.083333333333
Indigofera_porrecta,168.774193548387
Indigofera_poliotes,182.133333333333
Indigofera_podophylla,224.25
Indigofera_podocarpa,213.470588235294
Indigofera_platycarpa,239.65
Indigofera_pendula,134.3125
Indigofera_paniculata,264.717391304348
Indigofera_ovata,143.869565217391
Indigofera_omissa,272.479166666667
Indigofera_oblongifolia,273.958333333333
Indigofera_obcordata,165.1875
Indigofera_nyassica,244
Indigofera_nummulariifolia,263.828571428571
Indigofera_nudicaulis,182
Indigofera_nigromontana,157.230769230769
Indigofera_nigritana,273.130434782609
Indigofera_nigrescens,182.52380952381
Indigofera_nephrocarpoides,259
Indigofera_nephrocarpa,260.625
Indigofera_nebrowniana,180.25
Indigofera_natalensis,181.291666666667
Indigofera_mooneyi,263
Indigofera_monantha,197.666666666667
Indigofera_mollis,137.8
Indigofera_miniata,188.066037735849
Indigofera_mimosoides,190.56
Indigofera_mildbraediana,247
Indigofera_microcarpa,246.804347826087
Indigofera_microcalyx,233.533333333333
Indigofera_meyeriana,142.823529411765
Indigofera_melanadenia,162.533333333333
Indigofera_mauritanica,157.575
Indigofera_marmorata,247.25
Indigofera_mangokyensis,185.083333333333
Indigofera_macrophylla,268.244897959184
Indigofera_macrocalyx,270.9375
Indigofera_lyallii,178.153846153846
Indigofera_lupatana,210.423076923077
Indigofera_longiracemosa,254.642857142857
Indigofera_longimucronata,247.666666666667
Indigofera_longibarbata,163.157894736842
Indigofera_linnaei,237.886956521739
Indigofera_linifolia,259.872881355932
Indigofera_leucoclada,224.736842105263
Indigofera_lespedezioides,247.185483870968
Indigofera_leptocarpa,155.375
Indigofera_leprieurii,272.237288135593
Indigofera_laxiracemosa,220.333333333333
Indigofera_langebergensis,160.916666666667
Indigofera_lacei,238.714285714286
Indigofera_koreana,112.818181818182
Indigofera_kirkii,266.875
Indigofera_kirilowii,121.235294117647
Indigofera_jucunda,182.24
Indigofera_jamaicensis,251.722222222222
Indigofera_ixocarpa,245.428571428571
Indigofera_ionii,155
Indigofera_inhambanensis,215.631578947368
Indigofera_homblei,182.533333333333
Indigofera_hololeuca,184.615384615385
Indigofera_hochstetteri,262.697674418605
Indigofera_hispida,159.909090909091
Indigofera_hirsuta,248.861111111111
Indigofera_hilaris,169.888888888889
Indigofera_heudelotii,240.428571428571
Indigofera_heterotricha,191.179487179487
Indigofera_heterophylla,161.62962962963
Indigofera_heterantha,136.575
Indigofera_hedyantha,151.233333333333
Indigofera_hebepetala,109.636363636364
Indigofera_haplophylla,267.529914529915
Indigofera_guaranitica,229.833333333333
Indigofera_grata,185
Indigofera_glomerata,157.514285714286
Indigofera_glaucescens,184.181818181818
Indigofera_glandulosa,248.1875
Indigofera_gifbergensis,159.818181818182
Indigofera_georgei,229.777777777778
Indigofera_galegoides,238.880952380952
Indigofera_gairdnerae,224
Indigofera_fulgens,245.8
Indigofera_frutescens,170.340909090909
Indigofera_frondosa,157.357142857143
Indigofera_flabellata,154.333333333333
Indigofera_filifolia,159.6
Indigofera_filicaulis,156.806451612903
Indigofera_fanshawei,214.666666666667
Indigofera_ewartiana,233.666666666667
Indigofera_erythrogramma,233.571428571429
Indigofera_emarginella,204.266666666667
Indigofera_drepanocarpa,219
Indigofera_dosua,169
Indigofera_diversifolia,239.352941176471
Indigofera_disticha,169.294117647059
Indigofera_diphylla,277.615384615385
Indigofera_dimidiata,138.153846153846
Indigofera_digitata,152.758620689655
Indigofera_depressa,162.8125
Indigofera_denudata,165.857142857143
Indigofera_dendroides,267.106382978723
Indigofera_demissa,230.578947368421
Indigofera_deightonii,263.09756097561
Indigofera_decora,163.189189189189
Indigofera_declinata,138.3125
Indigofera_daleoides,195.69696969697
Indigofera_cytisoides,157.833333333333
Indigofera_cuneifolia,141.227272727273
Indigofera_cuernavacana,218.684210526316
Indigofera_cordifolia,265.727272727273
Indigofera_conzattii,194.489361702128
Indigofera_conjugata,244.727272727273
Indigofera_congesta,230.883720930233
Indigofera_concava,154.285714285714
Indigofera_compressa,238.0625
Indigofera_colutea,248.858490566038
Indigofera_coerulea,246.76
Indigofera_cavallii,265
Indigofera_cassioides,227.6
Indigofera_caroliniana,193.555555555556
Indigofera_capillaris,146.066666666667
Indigofera_caloneura,224.8
Indigofera_byobiensis,244.75
Indigofera_burchellii,136.1875
Indigofera_brevicalyx,192.735294117647
Indigofera_bracteolata,271.075471698113
Indigofera_brachystachya,163.19512195122
Indigofera_boviperda,255.583333333333
Indigofera_bosseri,212.466666666667
Indigofera_bongensis,204
Indigofera_bongardiana,228.413793103448
Indigofera_bojeri,170.382978723404
Indigofera_blanchetiana,246.333333333333
Indigofera_binderi,215.8
Indigofera_bemarahaensis,249
Indigofera_baumiana,212.333333333333
Indigofera_bainesii,201.40625
Indigofera_australis,148.863636363636
Indigofera_auricoma,194.625
Indigofera_atropurpurea,194.857142857143
Indigofera_atriceps,178.947368421053
Indigofera_astragalina,276.811320754717
Indigofera_asperifolia,203
Indigofera_aspera,285.432432432432
Indigofera_articulata,240.346153846154
Indigofera_arrecta,206
Indigofera_argentea,276.558823529412
Indigofera_arabica,238.8
Indigofera_antunesiana,199.307692307692
Indigofera_angustifolia,160.926829268293
Indigofera_angustata,170.636363636364
Indigofera_amorphoides,219.0625
Indigofera_amoena,174.969696969697
Indigofera_ammoxylum,166.875
Indigofera_amblyantha,138.058823529412
Indigofera_alternans,175.488888888889
Indigofera_alpina,148.7
Indigofera_alopecuroides,158.177777777778
Indigastrum_fastigiatum,159.809523809524
Indigastrum_costatum,199.5625
Indigastrum_candidissimum,174
Indigastrum_argyroides,186.864864864865
Indigastrum_argyraeum,176.666666666667
Iliamna_rivularis,52.2388059701493
Iliamna_remota,102.5
Iliamna_longisepala,54.3076923076923
Iliamna_latibracteata,89.8181818181818
Iliamna_grandiflora,72.4615384615385
Iliamna_corei,115
Iliamna_bakeri,72.2708333333333
Idesia_polycarpa,144.96
Idertia_axillaris,252.787878787879
Idahoa_scapigera,92.1176470588235
Icuria_dunensis,256.222222222222
Ibervillea_millspaughii,252.461538461538
Ibervillea_lindheimeri,206.368421052632
Ibervillea_hypoleuca,260.682926829268
Iberis_umbellata,83.6640625
Iberis_spathulata,62.0857142857143
Iberis_odorata,150.71875
Iberis_amara,96.298969072165
Ianhedgea_minutiflora,42.9411764705882
Hypseocharis_pimpinellifolia,114.90625
Hypseocharis_bilobata,135.625
Hypocalyptus_sophoroides,146.28
Hypocalyptus_oxalidifolius,156.269230769231
Hypocalyptus_coluteoides,154.821428571429
Hypocalymma_strictum,159.166666666667
Hypocalymma_speciosum,141.5625
Hypocalymma_linifolium,184
Hypocalymma_cordifolium,156.48
Hypocalymma_angustifolium,165.737704918033
Hypericum_wilsonii,131.428571428571
Hypericum_walteri,176.352941176471
Hypericum_undulatum,142.355555555556
Hypericum_tubulosum,178.4
Hypericum_triquetrifolium,185.574712643678
Hypericum_tortuosum,237.666666666667
Hypericum_tomentosum,150.145631067961
Hypericum_thymifolium,188.641025641026
Hypericum_thuyoides,117.380952380952
Hypericum_thesiifolium,170.666666666667
Hypericum_tetrastichum,83.1111111111111
Hypericum_tetrapterum,86.6979865771812
Hypericum_tetrapetalum,216.8
Hypericum_terrae-firmae,239.115384615385
Hypericum_ternum,172
Hypericum_taygeteum,186
Hypericum_suffruticosum,194.617021276596
Hypericum_subsessile,122.75
Hypericum_strictum,91.75
Hypericum_spruneri,131
Hypericum_sprucei,102.151515151515
Hypericum_sphaerocarpum,130.315217391304
Hypericum_simonsii,197.75
Hypericum_silenoides,151.377952755906
Hypericum_seniawinii,169.529411764706
Hypericum_senanense,46.7169811320755
Hypericum_selaginella,78.0714285714286
Hypericum_scruglii,128
Hypericum_scouleri,66.2384105960265
Hypericum_scopulorum,217.666666666667
Hypericum_scioanum,149.222222222222
Hypericum_scabrum,75.7368421052632
Hypericum_sampsonii,182.942857142857
Hypericum_ruscoides,108.444444444444
Hypericum_rumeliacum,128.48623853211
Hypericum_roeperianum,190.686274509804
Hypericum_rochelii,121.4
Hypericum_rigidum,173.032258064516
Hypericum_richeri,45.8928571428571
Hypericum_revolutum,149.952380952381
Hypericum_reptans,117.3
Hypericum_reflexum,153.625
Hypericum_quitense,77.1739130434783
Hypericum_quartinianum,202.261904761905
Hypericum_punctatum,108.531380753138
Hypericum_pulchrum,72.5174418604651
Hypericum_pubescens,171.571428571429
Hypericum_pseudomaculatum,162.307692307692
Hypericum_pseudolaeve,90
Hypericum_pseudohenryi,134.433333333333
Hypericum_przewalskii,84.8461538461538
Hypericum_prostratum,76.1111111111111
Hypericum_prolificum,113.358108108108
Hypericum_pratense,199.958333333333
Hypericum_polyphyllum,145.333333333333
Hypericum_polyanthemum,181.642857142857
Hypericum_piriai,183
Hypericum_pimeleoides,127
Hypericum_philonotis,157.833333333333
Hypericum_petiolulatum,158.538461538462
Hypericum_perforatum,98
Hypericum_perfoliatum,142.09219858156
Hypericum_peplidifolium,165.227272727273
Hypericum_patulum,142.352941176471
Hypericum_papuanum,150.785714285714
Hypericum_origanifolium,82.5
Hypericum_orientale,42.55
Hypericum_olympicum,109.064516129032
Hypericum_nummularium,84.4285714285714
Hypericum_nummularioides,32.375
Hypericum_nudiflorum,175.514285714286
Hypericum_nitidum,210
Hypericum_nanum,117.666666666667
Hypericum_nakaii,57.125
Hypericum_myrtifolium,200.315789473684
Hypericum_myricariifolium,72.1111111111111
Hypericum_myrianthum,197.272727272727
Hypericum_mutilum,138.535087719298
Hypericum_montbretii,109.083333333333
Hypericum_montanum,72.2393617021277
Hypericum_monogynum,151.655172413793
Hypericum_monanthemum,83.0666666666667
Hypericum_microsepalum,196.823529411765
Hypericum_mexicanum,93.7083333333333
Hypericum_matudae,187.714285714286
Hypericum_marahuacanum,151.529411764706
Hypericum_majus,67.7676056338028
Hypericum_maguirei,120.75
Hypericum_magniflorum,253.25
Hypericum_maculatum,56.4402985074627
Hypericum_lycopodioides,118.416666666667
Hypericum_loxense,124.153846153846
Hypericum_longistylum,150.272727272727
Hypericum_lobocarpum,170.6
Hypericum_lloydii,156.16
Hypericum_llanganaticum,67.7142857142857
Hypericum_lissophloeus,193.5
Hypericum_linoides,187.625
Hypericum_linarioides,48.3636363636364
Hypericum_linariifolium,122.533333333333
Hypericum_leschenaultii,159.612903225806
Hypericum_laricifolium,88.2222222222222
Hypericum_lanuginosum,187.545454545455
Hypericum_lancioides,90.0909090909091
Hypericum_lancasteri,106.8
Hypericum_lalandii,172.536585365854
Hypericum_lagarocladum,153.857142857143
Hypericum_kouytchense,139.833333333333
Hypericum_kiusianum,112.875
Hypericum_kiboense,121.285714285714
Hypericum_kamtschaticum,34.9230769230769
Hypericum_kalmianum,72.5614035087719
Hypericum_juniperinum,99.8181818181818
Hypericum_japonicum,139.016
Hypericum_irazuense,102.763157894737
Hypericum_hyssopifolium,99.3461538461538
Hypericum_hypericoides,176.064150943396
Hypericum_humifusum,87.0454545454545
Hypericum_humboldtianum,157.4
Hypericum_hookerianum,134.411764705882
Hypericum_hirsutum,68.0688073394495
Hypericum_hircinum,116.794117647059
Hypericum_heterophyllum,90
Hypericum_henryi,159.2
Hypericum_helianthemoides,114
Hypericum_hartwegii,133
Hypericum_harlingii,125.142857142857
Hypericum_hakonense,118.428571428571
Hypericum_gymnanthum,175
Hypericum_graveolens,94.5
Hypericum_grandifolium,162.041666666667
Hypericum_gracillimum,69.6666666666667
Hypericum_goyanesii,97.1666666666667
Hypericum_gnidioides,166.565217391304
Hypericum_gleasonii,81.875
Hypericum_glandulosum,160.384615384615
Hypericum_gentianoides,131.594594594595
Hypericum_garciae,133.333333333333
Hypericum_galioides,186.794117647059
Hypericum_frondosum,151.09375
Hypericum_fraseri,46.9354838709677
Hypericum_forrestii,89.7333333333333
Hypericum_formosum,98.6132075471698
Hypericum_foliosum,150.933333333333
Hypericum_fauriei,76
Hypericum_fasciculatum,208
Hypericum_ericoides,157.726495726496
Hypericum_epigeium,184.75
Hypericum_empetrifolium,155.289473684211
Hypericum_elodes,96.1034482758621
Hypericum_elodeoides,147.161290322581
Hypericum_ellipticum,57.0874316939891
Hypericum_elatoides,131.545454545455
Hypericum_dyeri,131.25
Hypericum_drummondii,168
Hypericum_dolabriforme,121
Hypericum_denticulatum,166.526315789474
Hypericum_densiflorum,123.5625
Hypericum_delphicum,157.888888888889
Hypericum_decandrum,95.6666666666667
Hypericum_davisii,90
Hypericum_cymobrathys,113.111111111111
Hypericum_curvisepalum,111
Hypericum_cuatrecasii,154.454545454545
Hypericum_crux-andreae,181.56862745098
Hypericum_costaricense,105.038461538462
Hypericum_coris,81.4347826086957
Hypericum_connatum,177.619047619048
Hypericum_conjungens,160.333333333333
Hypericum_concinnum,133.083333333333
Hypericum_coadunatum,172.625
Hypericum_cistifolium,207.377358490566
Hypericum_choisianum,85
Hypericum_chapmanii,197.454545454545
Hypericum_cerastioides,116.708333333333
Hypericum_cardonae,97.125
Hypericum_caprifolium,125
Hypericum_canariense,163.911764705882
Hypericum_canadense,86.6529411764706
Hypericum_campestre,196.606060606061
Hypericum_calycinum,101.087719298246
Hypericum_calcicola,183
Hypericum_bupleuroides,51
Hypericum_buckleyi,105.466666666667
Hypericum_bryoides,162.75
Hypericum_brevistylum,112.235294117647
Hypericum_brasiliense,168.45
Hypericum_brachyphyllum,197.333333333333
Hypericum_boreale,66.874251497006
Hypericum_bithynicum,48.1666666666667
Hypericum_bequaertii,118.166666666667
Hypericum_bellum,120.454545454545
Hypericum_beanii,125.538461538462
Hypericum_barbatum,71.4166666666667
Hypericum_balfourii,227.571428571429
Hypericum_balearicum,154.285714285714
Hypericum_aviculariifolium,116.75
Hypericum_aucheri,122.8
Hypericum_atomarium,158.944444444444
Hypericum_athoum,86.6666666666667
Hypericum_ascyron,210
Hypericum_arbuscula,174.666666666667
Hypericum_annulatum,140.384615384615
Hypericum_androsaemum,99.537037037037
Hypericum_andinum,150.407407407407
Hypericum_aethiopicum,156.434782608696
Hypericum_aegypticum,180
Hypericum_adpressum,104
Hypericum_acmosepalum,159.733333333333
Hypericum_aciculare,132.636363636364
Hypelate_trifoliata,253.4375
Hymenostegia_normandii,228.3
Hymenostegia_ngounyensis,242.814814814815
Hymenostegia_klainei,244.28
Hymenostegia_afzelii,256.714285714286
Hymenolobus_procumbens,106.148148148148
Hymenolobium_sericeum,266.642857142857
Hymenolobium_petraeum,267.677419354839
Hymenolobium_mesoamericanum,249.172413793103
Hymenolobium_janeirense,226.351351351351
Hymenolobium_heterocarpum,264.705882352941
Hymenolobium_heringeranum,222.7
Hymenolobium_grazielanum,258
Hymenolobium_excelsum,264.526315789474
Hymenolobium_alagoanum,245.40625
Hymenocardia_ulmoides,225.761904761905
Hymenocardia_acida,259.705882352941
Hymenaea_verrucosa,247.464285714286
Hymenaea_oblongifolia,253.085714285714
Hymenaea_courbaril,238.577380952381
Hylodesmum_podocarpum,128.125
Hylodesmum_oldhamii,120.954545454545
Hylodendron_gabunense,254.533333333333
Hylenaea_praecelsa,257.588235294118
Hylenaea_comosa,261.5
Hylandia_dockrillii,212.555555555556
Hydrochorea_corymbosa,261.763157894737
Hydrobryum_micrantherum,271
Hydrobryum_japonicum,172
Hydrobryum_griffithii,218.5
Hydnocarpus_heterophyllus,231.166666666667
Hydnocarpus_anthelminthicus,257.555555555556
Hybosema_robustum,227.375
Hybosema_ehrenbergii,190.083333333333
Hybanthus_yucatanensis,255.632075471698
Hybanthus_prunifolius,261.263157894737
Hybanthus_mexicanus,237.738095238095
Hybanthus_hespericlivus,213.866666666667
Hybanthus_guanacastensis,210.703703703704
Hybanthus_galeottii,197.844444444444
Hybanthus_floribundus,153.682926829268
Hybanthus_enneaspermus,268.937984496124
Hybanthus_elatus,189.96
Hybanthus_concolor,122.992481203008
Hybanthus_calceolaria,252.823529411765
Hybanthus_bigibbosus,202.384615384615
Hyalocalyx_setifer,240.833333333333
Hyaenanche_globosa,180.454545454545
Hura_crepitans,265.237288135593
Hunga_gerontogea,224.090909090909
Humulus_scandens,163.177570093458
Humulus_lupulus,70.2171945701357
Humulus_japonicus,109.23595505618
Humularia_corbisieri,198.75
Humiria_balsamifera,238.967741935484
Humbertiella_quararibeoides,243.2
Humbertiella_henrici,226.733333333333
Humbertiella_decaryi,236.933333333333
Hugueninia_tanacetifolia,59.9655172413793
Hugonia_spicata,244.083333333333
Hugonia_platysepala,245.444444444444
Hugonia_penicillanthemum,214.181818181818
Hugonia_orientalis,235.966666666667
Hugonia_obtusifolia,243.857142857143
Hugonia_longipes,251.739130434783
Hugonia_gabunensis,255.625
Hugonia_castaneifolia,251.820512820513
Hugonia_busseana,243.75
Huertea_glandulosa,205.133333333333
Hudsonia_tomentosa,63.4596774193548
Huberodendron_patinoi,247.707317073171
Hua_gabonii,250.527777777778
Howittia_trilocularis,145.601941747573
Hovenia_trichocarpa,152.170731707317
Hovenia_dulcis,137.69696969697
Hovenia_acerba,173.793103448276
Hovea_purpurea,138.446601941748
Hovea_longipes,209.349056603774
Hovea_elliptica,154.702127659574
Hosackia_rosea,102.357142857143
Hosackia_pinnata,110.571428571429
Hosackia_oblongifolia,97.2391304347826
Hosackia_gracilis,127.126436781609
Hosackia_crassifolia,104.393939393939
Horsfordia_exalata,216.722222222222
Hornungia_procumbens,132.85
Hornungia_petraea,85.5515151515151
Hornungia_alpina,32.9268292682927
Hormathophylla_halimifolia,92.974358974359
Horkeliella_purpurascens,81
Horkelia_bolanderi,116.458333333333
Hopea_subalata,263.5
Hopea_sangal,264.941176470588
Hopea_ponga,255.25
Hopea_pierrei,256.9
Hopea_parviflora,262
Hopea_odorata,260.514285714286
Hopea_nutans,267.4
Hopea_nigra,262.833333333333
Hopea_nervosa,257.916666666667
Hopea_myrtifolia,257.692307692308
Hopea_mengarawan,262.433333333333
Hopea_latifolia,261.285714285714
Hopea_jucunda,256
Hopea_helferi,267.666666666667
Hopea_hainanensis,218.4
Hopea_ferruginea,259.533333333333
Hopea_dyeri,257.739130434783
Hopea_dryobalanoides,263.428571428571
Hopea_cordifolia,272
Hopea_cernua,254.7
Hopea_celtidifolia,265.75
Hopea_celebica,256.5
Hopea_brevipetiolaris,254.333333333333
Hopea_beccariana,256.818181818182
Hooglandia_ignambiensis,251
Homoranthus_tropicus,253.2
Homoranthus_darwinioides,161.9
Homonoia_riparia,243.586956521739
Homalospermum_firmum,158.860465116279
Homalocalyx_polyandrus,204.1
Homalium_racemosum,257.518518518519
Homalium_foetidum,260.809523809524
Homalium_dentatum,187.707317073171
Homalium_cochinchinense,220
Homalanthus_populneus,240.755555555556
Homalanthus_populifolius,172.188524590164
Homalanthus_nutans,198.733333333333
Homalanthus_novoguineensis,248.94495412844
Holoptelea_integrifolia,246
Holodiscus_discolor,98.6652360515021
Holocalyx_balansae,215.621621621622
Holacantha_emoryi,212.285714285714
Hoita_orbicularis,132.694444444444
Hoita_macrostachya,148.648148148148
Hoheria_sexstylosa,113.678899082569
Hoheria_angustifolia,108.6875
Hoffmannseggia_yaviensis,116
Hoffmannseggia_watsonii,167.941176470588
Hoffmannseggia_viscosa,171.153846153846
Hoffmannseggia_trifoliata,123.565217391304
Hoffmannseggia_ternata,183.5
Hoffmannseggia_tenella,223
Hoffmannseggia_repens,119.666666666667
Hoffmannseggia_pumilio,111.823529411765
Hoffmannseggia_prostrata,184.787878787879
Hoffmannseggia_peninsularis,205.608695652174
Hoffmannseggia_oxycarpa,192.9375
Hoffmannseggia_miranda,187.6875
Hoffmannseggia_minor,88.5
Hoffmannseggia_microphylla,211.808510638298
Hoffmannseggia_intricata,217
Hoffmannseggia_humilis,169.55
Hoffmannseggia_glauca,170.051162790698
Hoffmannseggia_eremophila,53.1428571428571
Hoffmannseggia_erecta,109.76
Hoffmannseggia_drummondii,227
Hoffmannseggia_drepanocarpa,148.363636363636
Hoffmannseggia_doelli,108.625
Hodgsonia_heteroclita,234.2
Hochreutinera_amplexifolia,216.171428571429
Hirtella_triandra,239.339805825243
Hirtella_suffulta,262.818181818182
Hirtella_rugosa,227.473684210526
Hirtella_racemosa,249.794871794872
Hirtella_glandulosa,234.795454545455
Hirtella_bicornis,254.533333333333
Hirtella_araguariensis,263.5
Hirtella_americana,252.353982300885
Hirschfeldia_incana,155.726890756303
Hiraea_wiedeana,221.5
Hiraea_smilacina,232.1875
Hiraea_reclinata,252.913793103448
Hiraea_fagifolia,238.771929824561
Hiraea_bahiensis,221.875
Hiptage_detergens,263
Hiptage_candicans,186
Hiptage_benghalensis,228.942307692308
Hippophae_tibetana,6.27272727272727
Hippophae_salicifolia,93.4666666666667
Hippophae_rhamnoides,75.4
Hippophae_neurocarpa,27.1666666666667
Hippophae_gyantsensis,63.7142857142857
Hippomane_mancinella,260.686046511628
Hippocrepis_unisiliquosa,177.114754098361
Hippocrepis_multisiliquosa,167.637362637363
Hippocrepis_glauca,122.166666666667
Hippocrepis_emerus,102.105263157895
Hippocrepis_comosa,86.672131147541
Hippocrepis_ciliata,152.192052980132
Hippocrepis_bourgaei,145.862068965517
Hippocrepis_biflora,151.851063829787
Hippocrepis_balearica,150.6
Hippocratea_volubilis,242.620437956204
Hippobromus_pauciflorus,185.863636363636
Hionanthera_mossambicensis,212
Hillebrandia_sandwicensis,150.8
Hildegardia_barteri,268.672727272727
Hieronyma_oblonga,214.393939393939
Hieronyma_alchorneoides,235.729166666667
Hibiscus_waimeae,209.111111111111
Hibiscus_trionum,106.52
Hibiscus_tozerensis,251.741935483871
Hibiscus_syriacus,118.184931506849
Hibiscus_surattensis,246.589285714286
Hibiscus_sudanensis,248.833333333333
Hibiscus_sturtii,219.438016528926
Hibiscus_splendens,186.979591836735
Hibiscus_sabdariffa,249.15
Hibiscus_rostellatus,261.642857142857
Hibiscus_rosa-sinensis,219.905982905983
Hibiscus_radiatus,235.666666666667
Hibiscus_papuodendron,242.153846153846
Hibiscus_palustris,128.314285714286
Hibiscus_nigricaulis,207.4375
Hibiscus_moscheutos,132.032608695652
Hibiscus_micranthus,229.628318584071
Hibiscus_meeusei,202
Hibiscus_mechowii,227.388888888889
Hibiscus_mastersianus,215.75
Hibiscus_mandrarensis,225.5
Hibiscus_macrophyllus,243.615384615385
Hibiscus_macrogonus,251.548387096774
Hibiscus_laevis,150.414814814815
Hibiscus_kokio,224.916666666667
Hibiscus_heterophyllus,176.669117647059
Hibiscus_hamabo,180.928571428571
Hibiscus_greenwayi,235.5
Hibiscus_grandiflorus,215.021739130435
Hibiscus_grandidieri,257.433333333333
Hibiscus_gilletii,220.4
Hibiscus_furcellatus,245.575
Hibiscus_ferrugineus,225.058823529412
Hibiscus_dongolensis,219.089285714286
Hibiscus_costatus,246.325581395349
Hibiscus_clayi,179.666666666667
Hibiscus_cannabinus,255
Hibiscus_calyphyllus,205.46511627907
Hibiscus_caerulescens,242.666666666667
Hibiscus_brackenridgei,195.571428571429
Hibiscus_bojerianus,225.565217391304
Hibiscus_berberidifolius,167.642857142857
Hibiscus_asper,268.404255319149
Hibiscus_arnhemensis,271.125
Hibiscus_acetosella,220.466666666667
Heywoodia_lucens,192.066666666667
Heynea_trijuga,192.354166666667
Hexachlamys_edulis,218.115384615385
Hevea_brasiliensis,253.328767123288
Heterotis_rotundifolia,243.960784313725
Heterostemon_conjugatus,260.486486486487
Heteropyxis_natalensis,183
Heteropterys_trichanthera,234.7
Heteropterys_thyrsoidea,173
Heteropterys_ternstroemiifolia,226.5
Heteropterys_steyermarkii,258.666666666667
Heteropterys_sincorensis,210.608695652174
Heteropterys_sericea,209.5
Heteropterys_sanctorum,233
Heteropterys_rufula,218.769230769231
Heteropterys_rhopalifolia,239.289473684211
Heteropterys_racemosa,267.714285714286
Heteropterys_pauciflora,213.818181818182
Heteropterys_panamensis,242.407407407407
Heteropterys_ovata,273
Heteropterys_nordestina,237.578947368421
Heteropterys_nitida,221.666666666667
Heteropterys_megaptera,237.875
Heteropterys_macrostachya,252.571428571429
Heteropterys_lindleyana,212.375
Heteropterys_leschenaultiana,221.634146341463
Heteropterys_leona,260.606060606061
Heteropterys_laurifolia,243.355072463768
Heteropterys_imperata,234.435897435897
